x-axis,2
second,Volt
+122.90000E-03,+6.26201010E+00
+122.92500E-03,+6.36050256E+00
+122.95000E-03,+6.24793975E+00
+122.97500E-03,+6.26904527E+00
+123.00000E-03,+6.24793975E+00
+123.02500E-03,+6.26904527E+00
+123.05000E-03,+6.26201010E+00
+123.07500E-03,+6.26201010E+00
+123.10000E-03,+6.26904527E+00
+123.12500E-03,+6.36050256E+00
+123.15000E-03,+6.36050256E+00
+123.17500E-03,+6.26201010E+00
+123.20000E-03,+6.26201010E+00
+123.22500E-03,+6.26904527E+00
+123.25000E-03,+6.36050256E+00
+123.27500E-03,+6.36050256E+00
+123.30000E-03,+6.26201010E+00
+123.32500E-03,+6.26904527E+00
+123.35000E-03,+6.15648246E+00
+123.37500E-03,+6.26904527E+00
+123.40000E-03,+6.37457291E+00
+123.42500E-03,+6.26201010E+00
+123.45000E-03,+6.26904527E+00
+123.47500E-03,+6.37457291E+00
+123.50000E-03,+6.26904527E+00
+123.52500E-03,+6.26201010E+00
+123.55000E-03,+6.37457291E+00
+123.57500E-03,+6.26904527E+00
+123.60000E-03,+6.36050256E+00
+123.62500E-03,+6.36050256E+00
+123.65000E-03,+6.26201010E+00
+123.67500E-03,+6.26201010E+00
+123.70000E-03,+6.24793975E+00
+123.72500E-03,+6.36050256E+00
+123.75000E-03,+6.15648246E+00
+123.77500E-03,+6.37457291E+00
+123.80000E-03,+6.36050256E+00
+123.82500E-03,+6.37457291E+00
+123.85000E-03,+6.26201010E+00
+123.87500E-03,+6.35346738E+00
+123.90000E-03,+6.36050256E+00
+123.92500E-03,+6.26201010E+00
+123.95000E-03,+6.26201010E+00
+123.97500E-03,+6.37457291E+00
+124.00000E-03,+6.26904527E+00
+124.02500E-03,+6.26201010E+00
+124.05000E-03,+6.37457291E+00
+124.07500E-03,+6.36050256E+00
+124.10000E-03,+6.26201010E+00
+124.12500E-03,+6.26904527E+00
+124.15000E-03,+6.26904527E+00
+124.17500E-03,+6.26201010E+00
+124.20000E-03,+6.36050256E+00
+124.22500E-03,+6.15648246E+00
+124.25000E-03,+6.36050256E+00
+124.27500E-03,+6.26201010E+00
+124.30000E-03,+6.36050256E+00
+124.32500E-03,+6.26904527E+00
+124.35000E-03,+6.26904527E+00
+124.37500E-03,+6.37457291E+00
+124.40000E-03,+6.26201010E+00
+124.42500E-03,+6.36050256E+00
+124.45000E-03,+6.26201010E+00
+124.47500E-03,+6.15648246E+00
+124.50000E-03,+6.36050256E+00
+124.52500E-03,+6.26904527E+00
+124.55000E-03,+6.36050256E+00
+124.57500E-03,+6.26201010E+00
+124.60000E-03,+6.36050256E+00
+124.62500E-03,+6.46603020E+00
+124.65000E-03,+6.26201010E+00
+124.67500E-03,+6.26201010E+00
+124.70000E-03,+6.46603020E+00
+124.72500E-03,+6.26201010E+00
+124.75000E-03,+6.26904527E+00
+124.77500E-03,+6.15648246E+00
+124.80000E-03,+6.36050256E+00
+124.82500E-03,+6.37457291E+00
+124.85000E-03,+6.26904527E+00
+124.87500E-03,+6.24793975E+00
+124.90000E-03,+6.26201010E+00
+124.92500E-03,+6.26904527E+00
+124.95000E-03,+6.26201010E+00
+124.97500E-03,+6.26201010E+00
+125.00000E-03,+6.26201010E+00
+125.02500E-03,+6.26201010E+00
+125.05000E-03,+6.36050256E+00
+125.07500E-03,+6.26201010E+00
+125.10000E-03,+6.26904527E+00
+125.12500E-03,+6.36050256E+00
+125.15000E-03,+6.37457291E+00
+125.17500E-03,+6.37457291E+00
+125.20000E-03,+6.36050256E+00
+125.22500E-03,+6.26904527E+00
+125.25000E-03,+6.16351764E+00
+125.27500E-03,+6.37457291E+00
+125.30000E-03,+6.26201010E+00
+125.32500E-03,+6.36050256E+00
+125.35000E-03,+6.36050256E+00
+125.37500E-03,+6.36050256E+00
+125.40000E-03,+6.26201010E+00
+125.42500E-03,+6.15648246E+00
+125.45000E-03,+6.36050256E+00
+125.47500E-03,+6.36050256E+00
+125.50000E-03,+6.26201010E+00
+125.52500E-03,+6.26201010E+00
+125.55000E-03,+6.36050256E+00
+125.57500E-03,+6.36050256E+00
+125.60000E-03,+6.36050256E+00
+125.62500E-03,+6.37457291E+00
+125.65000E-03,+6.37457291E+00
+125.67500E-03,+6.26201010E+00
+125.70000E-03,+6.36050256E+00
+125.72500E-03,+6.36050256E+00
+125.75000E-03,+6.37457291E+00
+125.77500E-03,+6.37457291E+00
+125.80000E-03,+6.26904527E+00
+125.82500E-03,+6.36050256E+00
+125.85000E-03,+6.36050256E+00
+125.87500E-03,+6.26201010E+00
+125.90000E-03,+6.36050256E+00
+125.92500E-03,+6.26201010E+00
+125.95000E-03,+6.36050256E+00
+125.97500E-03,+6.37457291E+00
+126.00000E-03,+6.36050256E+00
+126.02500E-03,+6.35346738E+00
+126.05000E-03,+6.15648246E+00
+126.07500E-03,+6.26201010E+00
+126.10000E-03,+6.26201010E+00
+126.12500E-03,+6.26201010E+00
+126.15000E-03,+6.26904527E+00
+126.17500E-03,+6.36050256E+00
+126.20000E-03,+6.37457291E+00
+126.22500E-03,+6.26201010E+00
+126.25000E-03,+6.36050256E+00
+126.27500E-03,+6.26201010E+00
+126.30000E-03,+6.26201010E+00
+126.32500E-03,+6.26201010E+00
+126.35000E-03,+6.26201010E+00
+126.37500E-03,+6.26201010E+00
+126.40000E-03,+6.26201010E+00
+126.42500E-03,+6.26201010E+00
+126.45000E-03,+6.26904527E+00
+126.47500E-03,+6.26904527E+00
+126.50000E-03,+6.26201010E+00
+126.52500E-03,+6.36050256E+00
+126.55000E-03,+6.36050256E+00
+126.57500E-03,+6.26904527E+00
+126.60000E-03,+6.26904527E+00
+126.62500E-03,+6.26904527E+00
+126.65000E-03,+6.37457291E+00
+126.67500E-03,+6.26201010E+00
+126.70000E-03,+6.26904527E+00
+126.72500E-03,+6.26904527E+00
+126.75000E-03,+6.26201010E+00
+126.77500E-03,+6.36050256E+00
+126.80000E-03,+6.37457291E+00
+126.82500E-03,+6.37457291E+00
+126.85000E-03,+6.26904527E+00
+126.87500E-03,+6.26201010E+00
+126.90000E-03,+6.27608045E+00
+126.92500E-03,+6.36050256E+00
+126.95000E-03,+6.16351764E+00
+126.97500E-03,+6.24793975E+00
+127.00000E-03,+6.36050256E+00
+127.02500E-03,+6.26201010E+00
+127.05000E-03,+6.36050256E+00
+127.07500E-03,+6.36050256E+00
+127.10000E-03,+6.24793975E+00
+127.12500E-03,+6.26201010E+00
+127.15000E-03,+6.37457291E+00
+127.17500E-03,+6.26201010E+00
+127.20000E-03,+6.26201010E+00
+127.22500E-03,+6.26904527E+00
+127.25000E-03,+6.27608045E+00
+127.27500E-03,+6.47306537E+00
+127.30000E-03,+6.26201010E+00
+127.32500E-03,+6.36050256E+00
+127.35000E-03,+6.26201010E+00
+127.37500E-03,+6.36050256E+00
+127.40000E-03,+6.26904527E+00
+127.42500E-03,+6.36050256E+00
+127.45000E-03,+6.26201010E+00
+127.47500E-03,+6.26201010E+00
+127.50000E-03,+6.26904527E+00
+127.52500E-03,+6.37457291E+00
+127.55000E-03,+6.37457291E+00
+127.57500E-03,+6.26904527E+00
+127.60000E-03,+6.38160809E+00
+127.62500E-03,+6.36050256E+00
+127.65000E-03,+6.37457291E+00
+127.67500E-03,+6.26904527E+00
+127.70000E-03,+6.24793975E+00
+127.72500E-03,+6.36050256E+00
+127.75000E-03,+6.36050256E+00
+127.77500E-03,+6.37457291E+00
+127.80000E-03,+6.26201010E+00
+127.82500E-03,+6.37457291E+00
+127.85000E-03,+6.26201010E+00
+127.87500E-03,+6.37457291E+00
+127.90000E-03,+6.37457291E+00
+127.92500E-03,+6.37457291E+00
+127.95000E-03,+6.26904527E+00
+127.97500E-03,+6.36050256E+00
+128.00000E-03,+6.36050256E+00
+128.02500E-03,+6.36050256E+00
+128.05000E-03,+6.26904527E+00
+128.07500E-03,+6.26904527E+00
+128.10000E-03,+6.36050256E+00
+128.12500E-03,+6.26904527E+00
+128.15000E-03,+6.36050256E+00
+128.17500E-03,+6.26904527E+00
+128.20000E-03,+6.37457291E+00
+128.22500E-03,+6.26904527E+00
+128.25000E-03,+6.37457291E+00
+128.27500E-03,+6.37457291E+00
+128.30000E-03,+6.37457291E+00
+128.32500E-03,+6.36050256E+00
+128.35000E-03,+6.37457291E+00
+128.37500E-03,+6.36050256E+00
+128.40000E-03,+6.26201010E+00
+128.42500E-03,+6.26904527E+00
+128.45000E-03,+6.26201010E+00
+128.47500E-03,+6.26201010E+00
+128.50000E-03,+6.26904527E+00
+128.52500E-03,+6.26904527E+00
+128.55000E-03,+6.26201010E+00
+128.57500E-03,+6.26201010E+00
+128.60000E-03,+6.46603020E+00
+128.62500E-03,+6.38160809E+00
+128.65000E-03,+6.26201010E+00
+128.67500E-03,+6.36050256E+00
+128.70000E-03,+6.26201010E+00
+128.72500E-03,+6.37457291E+00
+128.75000E-03,+6.36050256E+00
+128.77500E-03,+6.37457291E+00
+128.80000E-03,+6.26201010E+00
+128.82500E-03,+6.26904527E+00
+128.85000E-03,+6.15648246E+00
+128.87500E-03,+6.26201010E+00
+128.90000E-03,+6.37457291E+00
+128.92500E-03,+6.37457291E+00
+128.95000E-03,+6.38160809E+00
+128.97500E-03,+6.16351764E+00
+129.00000E-03,+6.37457291E+00
+129.02500E-03,+6.47306537E+00
+129.05000E-03,+6.47306537E+00
+129.07500E-03,+6.16351764E+00
+129.10000E-03,+6.26201010E+00
+129.12500E-03,+6.37457291E+00
+129.15000E-03,+6.26904527E+00
+129.17500E-03,+6.36050256E+00
+129.20000E-03,+6.26201010E+00
+129.22500E-03,+6.38160809E+00
+129.25000E-03,+6.26904527E+00
+129.27500E-03,+6.37457291E+00
+129.30000E-03,+6.36050256E+00
+129.32500E-03,+6.36050256E+00
+129.35000E-03,+6.26201010E+00
+129.37500E-03,+6.36050256E+00
+129.40000E-03,+6.26904527E+00
+129.42500E-03,+6.37457291E+00
+129.45000E-03,+6.37457291E+00
+129.47500E-03,+6.37457291E+00
+129.50000E-03,+6.37457291E+00
+129.52500E-03,+6.26904527E+00
+129.55000E-03,+6.37457291E+00
+129.57500E-03,+6.16351764E+00
+129.60000E-03,+6.26904527E+00
+129.62500E-03,+6.26201010E+00
+129.65000E-03,+6.27608045E+00
+129.67500E-03,+6.37457291E+00
+129.70000E-03,+6.37457291E+00
+129.72500E-03,+6.37457291E+00
+129.75000E-03,+6.36050256E+00
+129.77500E-03,+6.37457291E+00
+129.80000E-03,+6.26904527E+00
+129.82500E-03,+6.37457291E+00
+129.85000E-03,+6.37457291E+00
+129.87500E-03,+6.37457291E+00
+129.90000E-03,+6.36050256E+00
+129.92500E-03,+6.37457291E+00
+129.95000E-03,+6.36050256E+00
+129.97500E-03,+6.26904527E+00
+130.00000E-03,+6.36050256E+00
+130.02500E-03,+6.26904527E+00
+130.05000E-03,+6.37457291E+00
+130.07500E-03,+6.37457291E+00
+130.10000E-03,+6.26904527E+00
+130.12500E-03,+6.26904527E+00
+130.15000E-03,+6.37457291E+00
+130.17500E-03,+6.27608045E+00
+130.20000E-03,+6.35346738E+00
+130.22500E-03,+6.37457291E+00
+130.25000E-03,+6.37457291E+00
+130.27500E-03,+6.37457291E+00
+130.30000E-03,+6.38160809E+00
+130.32500E-03,+6.26904527E+00
+130.35000E-03,+6.37457291E+00
+130.37500E-03,+6.36050256E+00
+130.40000E-03,+6.37457291E+00
+130.42500E-03,+6.26904527E+00
+130.45000E-03,+6.15648246E+00
+130.47500E-03,+6.38160809E+00
+130.50000E-03,+6.36050256E+00
+130.52500E-03,+6.37457291E+00
+130.55000E-03,+6.26201010E+00
+130.57500E-03,+6.37457291E+00
+130.60000E-03,+6.26904527E+00
+130.62500E-03,+6.26904527E+00
+130.65000E-03,+6.38160809E+00
+130.67500E-03,+6.37457291E+00
+130.70000E-03,+6.47306537E+00
+130.72500E-03,+6.37457291E+00
+130.75000E-03,+6.26904527E+00
+130.77500E-03,+6.37457291E+00
+130.80000E-03,+6.47306537E+00
+130.82500E-03,+6.37457291E+00
+130.85000E-03,+6.48713572E+00
+130.87500E-03,+6.37457291E+00
+130.90000E-03,+6.37457291E+00
+130.92500E-03,+6.37457291E+00
+130.95000E-03,+6.36050256E+00
+130.97500E-03,+6.26904527E+00
+131.00000E-03,+6.37457291E+00
+131.02500E-03,+6.26904527E+00
+131.05000E-03,+6.26904527E+00
+131.07500E-03,+6.37457291E+00
+131.10000E-03,+6.37457291E+00
+131.12500E-03,+6.46603020E+00
+131.15000E-03,+6.37457291E+00
+131.17500E-03,+6.37457291E+00
+131.20000E-03,+6.38160809E+00
+131.22500E-03,+6.37457291E+00
+131.25000E-03,+6.36050256E+00
+131.27500E-03,+6.36050256E+00
+131.30000E-03,+6.38160809E+00
+131.32500E-03,+6.37457291E+00
+131.35000E-03,+6.37457291E+00
+131.37500E-03,+6.27608045E+00
+131.40000E-03,+6.37457291E+00
+131.42500E-03,+6.27608045E+00
+131.45000E-03,+6.38160809E+00
+131.47500E-03,+6.26201010E+00
+131.50000E-03,+6.26201010E+00
+131.52500E-03,+6.38160809E+00
+131.55000E-03,+6.26904527E+00
+131.57500E-03,+6.36050256E+00
+131.60000E-03,+6.37457291E+00
+131.62500E-03,+6.37457291E+00
+131.65000E-03,+6.37457291E+00
+131.67500E-03,+6.27608045E+00
+131.70000E-03,+6.38160809E+00
+131.72500E-03,+6.46603020E+00
+131.75000E-03,+6.47306537E+00
+131.77500E-03,+6.36050256E+00
+131.80000E-03,+6.47306537E+00
+131.82500E-03,+6.26904527E+00
+131.85000E-03,+6.47306537E+00
+131.87500E-03,+6.27608045E+00
+131.90000E-03,+6.38160809E+00
+131.92500E-03,+6.38160809E+00
+131.95000E-03,+6.47306537E+00
+131.97500E-03,+6.37457291E+00
+132.00000E-03,+6.37457291E+00
+132.02500E-03,+6.36050256E+00
+132.05000E-03,+6.47306537E+00
+132.07500E-03,+6.27608045E+00
+132.10000E-03,+6.36050256E+00
+132.12500E-03,+6.27608045E+00
+132.15000E-03,+6.37457291E+00
+132.17500E-03,+6.26904527E+00
+132.20000E-03,+6.37457291E+00
+132.22500E-03,+6.47306537E+00
+132.25000E-03,+6.37457291E+00
+132.27500E-03,+6.26904527E+00
+132.30000E-03,+6.37457291E+00
+132.32500E-03,+6.47306537E+00
+132.35000E-03,+6.26904527E+00
+132.37500E-03,+6.26904527E+00
+132.40000E-03,+6.37457291E+00
+132.42500E-03,+6.26904527E+00
+132.45000E-03,+6.37457291E+00
+132.47500E-03,+6.37457291E+00
+132.50000E-03,+6.37457291E+00
+132.52500E-03,+6.48713572E+00
+132.55000E-03,+6.47306537E+00
+132.57500E-03,+6.37457291E+00
+132.60000E-03,+6.37457291E+00
+132.62500E-03,+6.37457291E+00
+132.65000E-03,+6.38160809E+00
+132.67500E-03,+6.37457291E+00
+132.70000E-03,+6.36050256E+00
+132.72500E-03,+6.26904527E+00
+132.75000E-03,+6.48713572E+00
+132.77500E-03,+6.37457291E+00
+132.80000E-03,+6.37457291E+00
+132.82500E-03,+6.48713572E+00
+132.85000E-03,+6.48713572E+00
+132.87500E-03,+6.38160809E+00
+132.90000E-03,+6.47306537E+00
+132.92500E-03,+6.38160809E+00
+132.95000E-03,+6.37457291E+00
+132.97500E-03,+6.26904527E+00
+133.00000E-03,+6.37457291E+00
+133.02500E-03,+6.47306537E+00
+133.05000E-03,+6.38160809E+00
+133.07500E-03,+6.47306537E+00
+133.10000E-03,+6.37457291E+00
+133.12500E-03,+6.47306537E+00
+133.15000E-03,+6.37457291E+00
+133.17500E-03,+6.38160809E+00
+133.20000E-03,+6.36050256E+00
+133.22500E-03,+6.36050256E+00
+133.25000E-03,+6.26904527E+00
+133.27500E-03,+6.37457291E+00
+133.30000E-03,+6.37457291E+00
+133.32500E-03,+6.37457291E+00
+133.35000E-03,+6.47306537E+00
+133.37500E-03,+6.38160809E+00
+133.40000E-03,+6.37457291E+00
+133.42500E-03,+6.37457291E+00
+133.45000E-03,+6.46603020E+00
+133.47500E-03,+6.37457291E+00
+133.50000E-03,+6.37457291E+00
+133.52500E-03,+6.47306537E+00
+133.55000E-03,+6.38160809E+00
+133.57500E-03,+6.37457291E+00
+133.60000E-03,+6.48713572E+00
+133.62500E-03,+6.37457291E+00
+133.65000E-03,+6.47306537E+00
+133.67500E-03,+6.37457291E+00
+133.70000E-03,+6.47306537E+00
+133.72500E-03,+6.38160809E+00
+133.75000E-03,+6.47306537E+00
+133.77500E-03,+6.37457291E+00
+133.80000E-03,+6.38160809E+00
+133.82500E-03,+6.37457291E+00
+133.85000E-03,+6.47306537E+00
+133.87500E-03,+6.46603020E+00
+133.90000E-03,+6.37457291E+00
+133.92500E-03,+6.37457291E+00
+133.95000E-03,+6.26904527E+00
+133.97500E-03,+6.37457291E+00
+134.00000E-03,+6.47306537E+00
+134.02500E-03,+6.37457291E+00
+134.05000E-03,+6.47306537E+00
+134.07500E-03,+6.38160809E+00
+134.10000E-03,+6.46603020E+00
+134.12500E-03,+6.37457291E+00
+134.15000E-03,+6.47306537E+00
+134.17500E-03,+6.47306537E+00
+134.20000E-03,+6.47306537E+00
+134.22500E-03,+6.47306537E+00
+134.25000E-03,+6.26904527E+00
+134.27500E-03,+6.37457291E+00
+134.30000E-03,+6.47306537E+00
+134.32500E-03,+6.47306537E+00
+134.35000E-03,+6.26904527E+00
+134.37500E-03,+6.47306537E+00
+134.40000E-03,+6.37457291E+00
+134.42500E-03,+6.37457291E+00
+134.45000E-03,+6.38160809E+00
+134.47500E-03,+6.26904527E+00
+134.50000E-03,+6.48713572E+00
+134.52500E-03,+6.38160809E+00
+134.55000E-03,+6.38160809E+00
+134.57500E-03,+6.37457291E+00
+134.60000E-03,+6.37457291E+00
+134.62500E-03,+6.38160809E+00
+134.65000E-03,+6.37457291E+00
+134.67500E-03,+6.38160809E+00
+134.70000E-03,+6.37457291E+00
+134.72500E-03,+6.26904527E+00
+134.75000E-03,+6.37457291E+00
+134.77500E-03,+6.37457291E+00
+134.80000E-03,+6.36050256E+00
+134.82500E-03,+6.37457291E+00
+134.85000E-03,+6.37457291E+00
+134.87500E-03,+6.36050256E+00
+134.90000E-03,+6.26904527E+00
+134.92500E-03,+6.38160809E+00
+134.95000E-03,+6.36050256E+00
+134.97500E-03,+6.38160809E+00
+135.00000E-03,+6.26904527E+00
+135.02500E-03,+6.26904527E+00
+135.05000E-03,+6.27608045E+00
+135.07500E-03,+6.26201010E+00
+135.10000E-03,+6.38160809E+00
+135.12500E-03,+6.24793975E+00
+135.15000E-03,+6.37457291E+00
+135.17500E-03,+6.24793975E+00
+135.20000E-03,+6.26904527E+00
+135.22500E-03,+6.36050256E+00
+135.25000E-03,+6.14944728E+00
+135.27500E-03,+6.37457291E+00
+135.30000E-03,+6.24793975E+00
+135.32500E-03,+6.14944728E+00
+135.35000E-03,+6.26201010E+00
+135.37500E-03,+6.14944728E+00
+135.40000E-03,+6.14944728E+00
+135.42500E-03,+6.15648246E+00
+135.45000E-03,+6.24793975E+00
+135.47500E-03,+6.13537693E+00
+135.50000E-03,+6.14944728E+00
+135.52500E-03,+6.14944728E+00
+135.55000E-03,+6.14944728E+00
+135.57500E-03,+6.13537693E+00
+135.60000E-03,+5.93135683E+00
+135.62500E-03,+6.02281412E+00
+135.65000E-03,+6.02281412E+00
+135.67500E-03,+6.13537693E+00
+135.70000E-03,+6.03688447E+00
+135.72500E-03,+6.02281412E+00
+135.75000E-03,+5.81879402E+00
+135.77500E-03,+5.93135683E+00
+135.80000E-03,+5.92432166E+00
+135.82500E-03,+5.81175885E+00
+135.85000E-03,+5.81879402E+00
+135.87500E-03,+5.81175885E+00
+135.90000E-03,+5.79768849E+00
+135.92500E-03,+5.79768849E+00
+135.95000E-03,+5.79065332E+00
+135.97500E-03,+5.58663322E+00
+136.00000E-03,+5.68512568E+00
+136.02500E-03,+5.48110558E+00
+136.05000E-03,+5.58663322E+00
+136.07500E-03,+5.58663322E+00
+136.10000E-03,+5.46000006E+00
+136.12500E-03,+5.24894478E+00
+136.15000E-03,+5.24894478E+00
+136.17500E-03,+5.23487443E+00
+136.20000E-03,+5.13638197E+00
+136.22500E-03,+5.12231162E+00
+136.25000E-03,+5.02381916E+00
+136.27500E-03,+5.00974880E+00
+136.30000E-03,+4.79869353E+00
+136.32500E-03,+4.91125634E+00
+136.35000E-03,+4.78462318E+00
+136.37500E-03,+4.68613072E+00
+136.40000E-03,+4.55949755E+00
+136.42500E-03,+4.55949755E+00
+136.45000E-03,+4.46100509E+00
+136.47500E-03,+4.43989956E+00
+136.50000E-03,+4.23587947E+00
+136.52500E-03,+4.10924630E+00
+136.55000E-03,+3.99668349E+00
+136.57500E-03,+3.90522620E+00
+136.60000E-03,+3.87708550E+00
+136.62500E-03,+3.77155786E+00
+136.65000E-03,+3.56753776E+00
+136.67500E-03,+3.54643224E+00
+136.70000E-03,+3.33537696E+00
+136.72500E-03,+3.43386942E+00
+136.75000E-03,+3.00472370E+00
+136.77500E-03,+2.98361817E+00
+136.80000E-03,+2.89216089E+00
+136.82500E-03,+2.75849255E+00
+136.85000E-03,+2.54743727E+00
+136.87500E-03,+2.43487446E+00
+136.90000E-03,+2.32231165E+00
+136.92500E-03,+2.32231165E+00
+136.95000E-03,+1.99869356E+00
+136.97500E-03,+1.98462321E+00
+137.00000E-03,+1.86502522E+00
+137.02500E-03,+1.64693477E+00
+137.05000E-03,+1.63989959E+00
+137.07500E-03,+1.42180914E+00
+137.10000E-03,+1.21075387E+00
+137.12500E-03,+1.19668352E+00
+137.15000E-03,+1.08412071E+00
+137.17500E-03,+971.55789E-03
+137.20000E-03,+760.50262E-03
+137.22500E-03,+844.92473E-03
+137.25000E-03,+746.43227E-03
+137.27500E-03,+633.86945E-03
+137.30000E-03,+514.27147E-03
+137.32500E-03,+296.18102E-03
+137.35000E-03,+176.58303E-03
+137.37500E-03,-27.43707E-03
+137.40000E-03,-154.07024E-03
+137.42500E-03,-266.63305E-03
+137.45000E-03,-379.19586E-03
+137.47500E-03,-477.68832E-03
+137.50000E-03,-583.21596E-03
+137.52500E-03,-491.75867E-03
+137.55000E-03,-604.32149E-03
+137.57500E-03,-604.32149E-03
+137.60000E-03,-829.44711E-03
+137.62500E-03,-850.55264E-03
+137.65000E-03,-1.16713555E+00
+137.67500E-03,-1.27969836E+00
+137.70000E-03,-1.27969836E+00
+137.72500E-03,-1.28673354E+00
+137.75000E-03,-1.50482399E+00
+137.77500E-03,-1.61738680E+00
+137.80000E-03,-1.51185917E+00
+137.82500E-03,-1.60331645E+00
+137.85000E-03,-1.51185917E+00
+137.87500E-03,-1.71587926E+00
+137.90000E-03,-1.72994962E+00
+137.92500E-03,-1.72994962E+00
+137.95000E-03,-1.72994962E+00
+137.97500E-03,-1.62442198E+00
+138.00000E-03,-1.82140690E+00
+138.02500E-03,-1.73698479E+00
+138.05000E-03,-1.72994962E+00
+138.07500E-03,-1.72994962E+00
