x-axis,1,2
second,Volt,Volt
-30.95000E-03,-2.44736173E+00,-5.75846219E+00
-30.90000E-03,-2.44987429E+00,-5.75725616E+00
-30.85000E-03,-2.44736173E+00,-5.75846219E+00
-30.80000E-03,-2.44736173E+00,-5.75846219E+00
-30.75000E-03,-2.44736173E+00,-5.75725616E+00
-30.70000E-03,-2.44736173E+00,-5.75846219E+00
-30.65000E-03,-2.40716073E+00,-5.75846219E+00
-30.60000E-03,-2.44736173E+00,-5.75725616E+00
-30.55000E-03,-2.40716073E+00,-5.75846219E+00
-30.50000E-03,-2.40716073E+00,-5.75846219E+00
-30.45000E-03,-2.42726123E+00,-5.77775867E+00
-30.40000E-03,-2.44736173E+00,-5.75846219E+00
-30.35000E-03,-2.40716073E+00,-5.75846219E+00
-30.30000E-03,-2.40716073E+00,-5.75846219E+00
-30.25000E-03,-2.40716073E+00,-5.74881395E+00
-30.20000E-03,-2.36695972E+00,-5.75846219E+00
-30.15000E-03,-2.36695972E+00,-5.75846219E+00
-30.10000E-03,-2.40716073E+00,-5.75846219E+00
-30.05000E-03,-2.34685922E+00,-5.76811043E+00
-30.00000E-03,-2.36695972E+00,-5.75846219E+00
-29.95000E-03,-2.36695972E+00,-5.76811043E+00
-29.90000E-03,-2.36695972E+00,-5.75846219E+00
-29.85000E-03,-2.32675872E+00,-5.77775867E+00
-29.80000E-03,-2.36695972E+00,-5.23745717E+00
-29.75000E-03,-2.34937178E+00,-5.28449235E+00
-29.70000E-03,-2.32675872E+00,-5.29534662E+00
-29.65000E-03,-2.34937178E+00,-5.29534662E+00
-29.60000E-03,-2.32675872E+00,-5.29534662E+00
-29.55000E-03,-2.30665821E+00,-5.28449235E+00
-29.50000E-03,-2.28907027E+00,-5.27605014E+00
-29.45000E-03,-2.32675872E+00,-5.24589938E+00
-29.40000E-03,-2.28655771E+00,-5.21695466E+00
-29.35000E-03,-2.30665821E+00,-5.16991948E+00
-29.30000E-03,-2.28655771E+00,-5.10238180E+00
-29.25000E-03,-2.28655771E+00,-5.06378883E+00
-29.20000E-03,-2.28655771E+00,-4.96730642E+00
-29.15000E-03,-2.26896977E+00,-4.88047225E+00
-29.10000E-03,-2.28655771E+00,-4.77434160E+00
-29.05000E-03,-2.26896977E+00,-4.66700492E+00
-29.00000E-03,-2.24886927E+00,-4.54278381E+00
-28.95000E-03,-2.24635671E+00,-4.41615065E+00
-28.90000E-03,-2.28655771E+00,-4.31002000E+00
-28.85000E-03,-2.24635671E+00,-4.15685417E+00
-28.80000E-03,-2.24635671E+00,-4.00248231E+00
-28.75000E-03,-2.24635671E+00,-3.86740693E+00
-28.70000E-03,-2.24886927E+00,-3.73233156E+00
-28.65000E-03,-2.20615570E+00,-3.60690442E+00
-28.60000E-03,-2.20615570E+00,-3.46218081E+00
-28.55000E-03,-2.20615570E+00,-3.32710543E+00
-28.50000E-03,-2.20615570E+00,-3.19323609E+00
-28.45000E-03,-2.20615570E+00,-3.08589941E+00
-28.40000E-03,-2.20615570E+00,-2.97976875E+00
-28.35000E-03,-2.20615570E+00,-2.90258282E+00
-28.30000E-03,-2.20615570E+00,-2.86398986E+00
-28.25000E-03,-2.18856776E+00,-2.77715569E+00
-28.20000E-03,-2.16595470E+00,-2.74821097E+00
-28.15000E-03,-2.16595470E+00,-2.70961800E+00
-28.10000E-03,-2.16595470E+00,-2.69032152E+00
-28.05000E-03,-2.16595470E+00,-2.66258283E+00
-28.00000E-03,-2.16595470E+00,-2.59504514E+00
-27.95000E-03,-2.18856776E+00,-2.59383911E+00
-27.90000E-03,-2.16595470E+00,-2.59504514E+00
-27.85000E-03,-2.14836676E+00,-2.63243207E+00
-27.80000E-03,-2.12575369E+00,-2.67223107E+00
-27.75000E-03,-2.12575369E+00,-2.76750745E+00
-27.70000E-03,-2.12575369E+00,-2.86398986E+00
-27.65000E-03,-2.12575369E+00,-2.96047227E+00
-27.60000E-03,-2.12575369E+00,-3.03765820E+00
-27.55000E-03,-2.12575369E+00,-3.14499488E+00
-27.50000E-03,-2.08555269E+00,-3.25112553E+00
-27.45000E-03,-2.12575369E+00,-3.35725619E+00
-27.40000E-03,-2.08555269E+00,-3.46338684E+00
-27.35000E-03,-2.08555269E+00,-3.57795970E+00
-27.30000E-03,-2.08555269E+00,-3.71303508E+00
-27.25000E-03,-2.08555269E+00,-3.82037176E+00
-27.20000E-03,-2.08555269E+00,-3.96388935E+00
-27.15000E-03,-2.08555269E+00,-4.08931648E+00
-27.10000E-03,-2.08555269E+00,-4.21474361E+00
-27.05000E-03,-2.06796475E+00,-4.34017075E+00
-27.00000E-03,-2.08555269E+00,-4.48368833E+00
-26.95000E-03,-2.06545219E+00,-4.59102502E+00
-26.90000E-03,-2.04535168E+00,-4.69715567E+00
-26.85000E-03,-2.06545219E+00,-4.79363808E+00
-26.80000E-03,-2.04535168E+00,-4.90821094E+00
-26.75000E-03,-2.04535168E+00,-4.98660290E+00
-26.70000E-03,-2.04535168E+00,-5.06378883E+00
-26.65000E-03,-2.06545219E+00,-5.15062300E+00
-26.60000E-03,-2.00515068E+00,-5.19886421E+00
-26.55000E-03,-2.02525118E+00,-5.23745717E+00
-26.50000E-03,-2.00515068E+00,-5.29414059E+00
-26.45000E-03,-2.00515068E+00,-5.32429134E+00
-26.40000E-03,-2.00515068E+00,-5.37253255E+00
-26.35000E-03,-2.00515068E+00,-5.38097476E+00
-26.30000E-03,-2.00515068E+00,-5.42921596E+00
-26.25000E-03,-1.96494967E+00,-5.43042199E+00
-26.20000E-03,-2.00515068E+00,-5.44971848E+00
-26.15000E-03,-1.96494967E+00,-5.46901496E+00
-26.10000E-03,-1.92726123E+00,-5.50640189E+00
-26.05000E-03,-1.96494967E+00,-5.47866320E+00
-26.00000E-03,-1.96494967E+00,-5.48831144E+00
-25.95000E-03,-1.94736174E+00,-5.52690440E+00
-25.90000E-03,-1.96494967E+00,-5.50760792E+00
-25.85000E-03,-1.96494967E+00,-5.51725616E+00
-25.80000E-03,-1.92474867E+00,-5.52690440E+00
-25.75000E-03,-1.94736174E+00,-5.53655265E+00
-25.70000E-03,-1.96494967E+00,-5.52690440E+00
-25.65000E-03,-1.92474867E+00,-5.54620089E+00
-25.60000E-03,-1.88706023E+00,-5.52690440E+00
-25.55000E-03,-1.90716073E+00,-5.52690440E+00
-25.50000E-03,-1.88706023E+00,-5.52690440E+00
-25.45000E-03,-1.92474867E+00,-5.50760792E+00
-25.40000E-03,-1.88454767E+00,-5.48831144E+00
-25.35000E-03,-1.88454767E+00,-5.49675365E+00
-25.30000E-03,-1.88454767E+00,-5.44971848E+00
-25.25000E-03,-1.88454767E+00,-5.44971848E+00
-25.20000E-03,-1.88454767E+00,-5.44851245E+00
-25.15000E-03,-1.86695973E+00,-5.41112551E+00
-25.10000E-03,-1.84434666E+00,-5.68127626E+00
-25.05000E-03,-1.86444716E+00,-5.69092450E+00
-25.00000E-03,-1.88454767E+00,-5.68127626E+00
-24.95000E-03,-1.86444716E+00,-5.68127626E+00
-24.90000E-03,-1.80414566E+00,-5.69936671E+00
-24.85000E-03,-1.84434666E+00,-5.70057274E+00
-24.80000E-03,-1.84434666E+00,-5.68127626E+00
-24.75000E-03,-1.84434666E+00,-5.67162802E+00
-24.70000E-03,-1.84434666E+00,-5.68127626E+00
-24.65000E-03,-1.84434666E+00,-5.70057274E+00
-24.60000E-03,-1.80414566E+00,-5.70057274E+00
-24.55000E-03,-1.80414566E+00,-5.70901495E+00
-24.50000E-03,-1.80414566E+00,-5.68127626E+00
-24.45000E-03,-1.78404515E+00,-5.71022099E+00
-24.40000E-03,-1.80414566E+00,-5.68127626E+00
-24.35000E-03,-1.80414566E+00,-5.70057274E+00
-24.30000E-03,-1.80414566E+00,-5.70057274E+00
-24.25000E-03,-1.76394465E+00,-5.70057274E+00
-24.20000E-03,-1.80414566E+00,-5.70057274E+00
-24.15000E-03,-1.76394465E+00,-5.70057274E+00
-24.10000E-03,-1.76394465E+00,-5.70057274E+00
-24.05000E-03,-1.74384415E+00,-5.70057274E+00
-24.00000E-03,-1.72374365E+00,-5.70057274E+00
-23.95000E-03,-1.72374365E+00,-5.70057274E+00
-23.90000E-03,-1.72374365E+00,-5.71986923E+00
-23.85000E-03,-1.72374365E+00,-5.71022099E+00
-23.80000E-03,-1.76394465E+00,-5.71866320E+00
-23.75000E-03,-1.72374365E+00,-5.71986923E+00
-23.70000E-03,-1.76394465E+00,-5.70057274E+00
-23.65000E-03,-1.72374365E+00,-5.70901495E+00
-23.60000E-03,-1.72374365E+00,-5.70057274E+00
-23.55000E-03,-1.70615571E+00,-5.71986923E+00
-23.50000E-03,-1.68354264E+00,-5.73795968E+00
-23.45000E-03,-1.70364315E+00,-5.71986923E+00
-23.40000E-03,-1.68354264E+00,-5.71986923E+00
-23.35000E-03,-1.66344214E+00,-5.71022099E+00
-23.30000E-03,-1.68354264E+00,-5.71986923E+00
-23.25000E-03,-1.66344214E+00,-5.70901495E+00
-23.20000E-03,-1.68354264E+00,-5.71986923E+00
-23.15000E-03,-1.64334164E+00,-5.72951747E+00
-23.10000E-03,-1.64334164E+00,-5.70057274E+00
-23.05000E-03,-1.62324114E+00,-5.71986923E+00
-23.00000E-03,-1.64585420E+00,-5.71866320E+00
-22.95000E-03,-1.64334164E+00,-5.71986923E+00
-22.90000E-03,-1.64334164E+00,-5.71986923E+00
-22.85000E-03,-1.62575370E+00,-5.71986923E+00
-22.80000E-03,-1.64334164E+00,-5.71986923E+00
-22.75000E-03,-1.62575370E+00,-5.72951747E+00
-22.70000E-03,-1.60565320E+00,-5.75846219E+00
-22.65000E-03,-1.58304013E+00,-5.77775867E+00
-22.60000E-03,-1.60314063E+00,-5.77655264E+00
-22.55000E-03,-1.58304013E+00,-5.76811043E+00
-22.50000E-03,-1.60314063E+00,-5.77655264E+00
-22.45000E-03,-1.58555269E+00,-5.76811043E+00
-22.40000E-03,-1.60314063E+00,-5.77775867E+00
-22.35000E-03,-1.60314063E+00,-5.75846219E+00
-22.30000E-03,-1.56293963E+00,-5.77775867E+00
-22.25000E-03,-1.56293963E+00,-5.77775867E+00
-22.20000E-03,-1.56293963E+00,-5.77775867E+00
-22.15000E-03,-1.56293963E+00,-5.76690440E+00
-22.10000E-03,-1.56293963E+00,-5.77775867E+00
-22.05000E-03,-1.56293963E+00,-5.77775867E+00
-22.00000E-03,-1.52273862E+00,-5.77775867E+00
-21.95000E-03,-1.54535169E+00,-5.75846219E+00
-21.90000E-03,-1.52273862E+00,-5.77775867E+00
-21.85000E-03,-1.56293963E+00,-5.76690440E+00
-21.80000E-03,-1.52273862E+00,-5.77775867E+00
-21.75000E-03,-1.56293963E+00,-5.77655264E+00
-21.70000E-03,-1.48505018E+00,-5.75846219E+00
-21.65000E-03,-1.52273862E+00,-5.76811043E+00
-21.60000E-03,-1.48253762E+00,-5.77775867E+00
-21.55000E-03,-1.48253762E+00,-5.75846219E+00
-21.50000E-03,-1.52273862E+00,-5.77775867E+00
-21.45000E-03,-1.48253762E+00,-5.78740691E+00
-21.40000E-03,-1.48253762E+00,-5.77775867E+00
-21.35000E-03,-1.48253762E+00,-5.76690440E+00
-21.30000E-03,-1.48253762E+00,-5.77775867E+00
-21.25000E-03,-1.48253762E+00,-5.76690440E+00
-21.20000E-03,-1.44233662E+00,-5.77775867E+00
-21.15000E-03,-1.46494968E+00,-5.77775867E+00
-21.10000E-03,-1.44233662E+00,-5.77655264E+00
-21.05000E-03,-1.48253762E+00,-5.76690440E+00
-21.00000E-03,-1.44233662E+00,-5.75846219E+00
-20.95000E-03,-1.44233662E+00,-5.76811043E+00
-20.90000E-03,-1.40464817E+00,-5.77655264E+00
-20.85000E-03,-1.44233662E+00,-5.76811043E+00
-20.80000E-03,-1.40464817E+00,-5.75846219E+00
-20.75000E-03,-1.40213561E+00,-5.77775867E+00
-20.70000E-03,-1.40213561E+00,-5.77775867E+00
-20.65000E-03,-1.40213561E+00,-5.76690440E+00
-20.60000E-03,-1.40213561E+00,-5.77775867E+00
-20.55000E-03,-1.40213561E+00,-5.77775867E+00
-20.50000E-03,-1.40213561E+00,-5.77775867E+00
-20.45000E-03,-1.38454767E+00,-5.76811043E+00
-20.40000E-03,-1.36193461E+00,-5.77775867E+00
-20.35000E-03,-1.36193461E+00,-5.77775867E+00
-20.30000E-03,-1.36193461E+00,-5.77775867E+00
-20.25000E-03,-1.34434667E+00,-5.76811043E+00
-20.20000E-03,-1.32424616E+00,-5.77775867E+00
-20.15000E-03,-1.34434667E+00,-5.76690440E+00
-20.10000E-03,-1.36193461E+00,-5.77775867E+00
-20.05000E-03,-1.34434667E+00,-5.77775867E+00
-20.00000E-03,-1.36193461E+00,-5.77775867E+00
-19.95000E-03,-1.32173360E+00,-5.77775867E+00
-19.90000E-03,-1.28404516E+00,-5.79584912E+00
-19.85000E-03,-1.32173360E+00,-5.76690440E+00
-19.80000E-03,-1.32173360E+00,-5.75846219E+00
-19.75000E-03,-1.34434667E+00,-5.77775867E+00
-19.70000E-03,-1.32173360E+00,-5.75846219E+00
-19.65000E-03,-1.30163310E+00,-5.77775867E+00
-19.60000E-03,-1.28153260E+00,-5.77775867E+00
-19.55000E-03,-1.28153260E+00,-5.78620088E+00
-19.50000E-03,-1.28153260E+00,-5.77775867E+00
-19.45000E-03,-1.28153260E+00,-5.78740691E+00
-19.40000E-03,-1.28153260E+00,-5.79584912E+00
-19.35000E-03,-1.28153260E+00,-5.78740691E+00
-19.30000E-03,-1.28153260E+00,-5.77775867E+00
-19.25000E-03,-1.26394466E+00,-5.77775867E+00
-19.20000E-03,-1.28153260E+00,-5.75846219E+00
-19.15000E-03,-1.24133159E+00,-5.77775867E+00
-19.10000E-03,-1.24133159E+00,-5.77775867E+00
-19.05000E-03,-1.26394466E+00,-5.77775867E+00
-19.00000E-03,-1.24133159E+00,-5.79705516E+00
-18.95000E-03,-1.24133159E+00,-5.78740691E+00
-18.90000E-03,-1.24133159E+00,-5.79705516E+00
-18.85000E-03,-1.20113059E+00,-5.77775867E+00
-18.80000E-03,-1.24133159E+00,-5.77775867E+00
-18.75000E-03,-1.22374365E+00,-5.77775867E+00
-18.70000E-03,-1.20113059E+00,-5.81635164E+00
-18.65000E-03,-1.18103009E+00,-5.79705516E+00
-18.60000E-03,-1.16344215E+00,-5.79705516E+00
-18.55000E-03,-1.20113059E+00,-5.80670340E+00
-18.50000E-03,-1.16092958E+00,-5.79705516E+00
-18.45000E-03,-1.18103009E+00,-5.81635164E+00
-18.40000E-03,-1.16092958E+00,-5.81514561E+00
-18.35000E-03,-1.16092958E+00,-5.80670340E+00
-18.30000E-03,-1.16092958E+00,-5.81514561E+00
-18.25000E-03,-1.14334164E+00,-5.80549737E+00
-18.20000E-03,-1.16092958E+00,-5.79705516E+00
-18.15000E-03,-1.16092958E+00,-5.81635164E+00
-18.10000E-03,-1.16092958E+00,-5.81514561E+00
-18.05000E-03,-1.16092958E+00,-5.80670340E+00
-18.00000E-03,-1.12072858E+00,-5.79705516E+00
-17.95000E-03,-1.12072858E+00,-5.81635164E+00
-17.90000E-03,-1.12072858E+00,-5.79705516E+00
-17.85000E-03,-1.14334164E+00,-5.80670340E+00
-17.80000E-03,-1.08304014E+00,-5.81514561E+00
-17.75000E-03,-1.12072858E+00,-5.81635164E+00
-17.70000E-03,-1.12072858E+00,-5.81635164E+00
-17.65000E-03,-1.10314064E+00,-5.81635164E+00
-17.60000E-03,-1.08304014E+00,-5.81635164E+00
-17.55000E-03,-1.08052757E+00,-5.80549737E+00
-17.50000E-03,-1.08052757E+00,-5.81514561E+00
-17.45000E-03,-1.06293963E+00,-5.79705516E+00
-17.40000E-03,-1.08052757E+00,-5.81514561E+00
-17.35000E-03,-1.08052757E+00,-5.81514561E+00
-17.30000E-03,-1.04283913E+00,-5.79705516E+00
-17.25000E-03,-1.04032657E+00,-5.81635164E+00
-17.20000E-03,-1.04032657E+00,-5.81635164E+00
-17.15000E-03,-1.04032657E+00,-5.80670340E+00
-17.10000E-03,-1.04032657E+00,-5.81635164E+00
-17.05000E-03,-1.02022607E+00,-5.82479385E+00
-17.00000E-03,-1.04032657E+00,-5.81635164E+00
-16.95000E-03,-1.04032657E+00,-5.80670340E+00
-16.90000E-03,-1.00263813E+00,-5.77414058E+00
-16.85000E-03,-1.00012556E+00,-5.33393958E+00
-16.80000E-03,-1.00012556E+00,-5.31464310E+00
-16.75000E-03,-1.02022607E+00,-5.31464310E+00
-16.70000E-03,-1.00012556E+00,-5.31343707E+00
-16.65000E-03,-1.00012556E+00,-5.31464310E+00
-16.60000E-03,-959.92456E-03,-5.31464310E+00
-16.55000E-03,-982.53763E-03,-5.31464310E+00
-16.50000E-03,-1.00012556E+00,-5.31343707E+00
-16.45000E-03,-959.92456E-03,-5.27484411E+00
-16.40000E-03,-1.00012556E+00,-5.25675365E+00
-16.35000E-03,-980.02506E-03,-5.21816069E+00
-16.30000E-03,-922.23612E-03,-5.16027124E+00
-16.25000E-03,-959.92456E-03,-5.08308531E+00
-16.20000E-03,-922.23612E-03,-5.00469335E+00
-16.15000E-03,-959.92456E-03,-4.90821094E+00
-16.10000E-03,-919.72356E-03,-4.77434160E+00
-16.05000E-03,-919.72356E-03,-4.66700492E+00
-16.00000E-03,-919.72356E-03,-4.52348733E+00
-15.95000E-03,-942.33662E-03,-4.40770844E+00
-15.90000E-03,-919.72356E-03,-4.27142703E+00
-15.85000E-03,-899.62305E-03,-4.11705517E+00
-15.80000E-03,-959.92456E-03,-3.98197980E+00
-15.75000E-03,-922.23612E-03,-3.82881397E+00
-15.70000E-03,-919.72356E-03,-3.69373859E+00
-15.65000E-03,-879.52255E-03,-3.53936674E+00
-15.60000E-03,-879.52255E-03,-3.38499488E+00
-15.55000E-03,-861.93461E-03,-3.26921599E+00
-15.50000E-03,-882.03511E-03,-3.13414061E+00
-15.45000E-03,-879.52255E-03,-3.04730644E+00
-15.40000E-03,-879.52255E-03,-2.96047227E+00
-15.35000E-03,-861.93461E-03,-2.88328634E+00
-15.30000E-03,-839.32155E-03,-2.82539690E+00
-15.25000E-03,-859.42205E-03,-2.78680393E+00
-15.20000E-03,-839.32155E-03,-2.78680393E+00
-15.15000E-03,-839.32155E-03,-2.78680393E+00
-15.10000E-03,-801.63310E-03,-2.73012051E+00
-15.05000E-03,-839.32155E-03,-2.74821097E+00
-15.00000E-03,-839.32155E-03,-2.74821097E+00
-14.95000E-03,-821.73361E-03,-2.78680393E+00
-14.90000E-03,-839.32155E-03,-2.82539690E+00
-14.85000E-03,-819.22104E-03,-2.85434162E+00
-14.80000E-03,-801.63310E-03,-2.88449237E+00
-14.75000E-03,-799.12054E-03,-2.95203006E+00
-14.70000E-03,-799.12054E-03,-2.99906524E+00
-14.65000E-03,-821.73361E-03,-3.08710544E+00
-14.60000E-03,-799.12054E-03,-3.23182905E+00
-14.55000E-03,-779.02004E-03,-3.37655267E+00
-14.50000E-03,-839.32155E-03,-3.50197980E+00
-14.45000E-03,-799.12054E-03,-3.66599990E+00
-14.40000E-03,-761.43210E-03,-3.79142704E+00
-14.35000E-03,-758.91954E-03,-3.93494462E+00
-14.30000E-03,-761.43210E-03,-4.07966824E+00
-14.25000E-03,-741.33160E-03,-4.22439186E+00
-14.20000E-03,-758.91954E-03,-4.34981899E+00
-14.15000E-03,-741.33160E-03,-4.48489437E+00
-14.10000E-03,-758.91954E-03,-4.61996974E+00
-14.05000E-03,-741.33160E-03,-4.72610039E+00
-14.00000E-03,-718.71853E-03,-4.85152753E+00
-13.95000E-03,-718.71853E-03,-4.94800994E+00
-13.90000E-03,-718.71853E-03,-5.06258280E+00
-13.85000E-03,-718.71853E-03,-5.12167828E+00
-13.80000E-03,-678.51753E-03,-5.17956772E+00
-13.75000E-03,-718.71853E-03,-5.23745717E+00
-13.70000E-03,-718.71853E-03,-5.29534662E+00
-13.65000E-03,-701.13059E-03,-5.35323606E+00
-13.60000E-03,-718.71853E-03,-5.39182903E+00
-13.55000E-03,-638.31652E-03,-5.43886420E+00
-13.50000E-03,-718.71853E-03,-5.48710541E+00
-13.45000E-03,-678.51753E-03,-5.48831144E+00
-13.40000E-03,-638.31652E-03,-5.48831144E+00
-13.35000E-03,-678.51753E-03,-5.54620089E+00
-13.30000E-03,-640.82909E-03,-5.56549737E+00
-13.25000E-03,-638.31652E-03,-5.56549737E+00
-13.20000E-03,-678.51753E-03,-5.58358782E+00
-13.15000E-03,-638.31652E-03,-5.58479385E+00
-13.10000E-03,-638.31652E-03,-5.58479385E+00
-13.05000E-03,-638.31652E-03,-5.59444209E+00
-13.00000E-03,-638.31652E-03,-5.60409033E+00
-12.95000E-03,-618.21602E-03,-5.61373857E+00
-12.90000E-03,-638.31652E-03,-5.60288430E+00
-12.85000E-03,-618.21602E-03,-5.58479385E+00
-12.80000E-03,-598.11552E-03,-5.58479385E+00
-12.75000E-03,-598.11552E-03,-5.56549737E+00
-12.70000E-03,-598.11552E-03,-5.54620089E+00
-12.65000E-03,-578.01502E-03,-5.54620089E+00
-12.60000E-03,-598.11552E-03,-5.50760792E+00
-12.55000E-03,-578.01502E-03,-5.50760792E+00
-12.50000E-03,-557.91451E-03,-5.46901496E+00
-12.45000E-03,-580.52758E-03,-5.46901496E+00
-12.40000E-03,-560.42708E-03,-5.43042199E+00
-12.35000E-03,-557.91451E-03,-5.42077375E+00
-12.30000E-03,-598.11552E-03,-5.56670340E+00
-12.25000E-03,-557.91451E-03,-5.72951747E+00
-12.20000E-03,-557.91451E-03,-5.73916571E+00
-12.15000E-03,-537.81401E-03,-5.72831144E+00
-12.10000E-03,-517.71351E-03,-5.73916571E+00
-12.05000E-03,-517.71351E-03,-5.73916571E+00
-12.00000E-03,-517.71351E-03,-5.73916571E+00
-11.95000E-03,-557.91451E-03,-5.71986923E+00
-11.90000E-03,-557.91451E-03,-5.73916571E+00
-11.85000E-03,-537.81401E-03,-5.71986923E+00
-11.80000E-03,-557.91451E-03,-5.71986923E+00
-11.75000E-03,-557.91451E-03,-5.72951747E+00
-11.70000E-03,-557.91451E-03,-5.71986923E+00
-11.65000E-03,-578.01502E-03,-5.40147727E+00
-11.60000E-03,-557.91451E-03,-5.41112551E+00
-11.55000E-03,-578.01502E-03,-5.40147727E+00
-11.50000E-03,-598.11552E-03,-5.41112551E+00
-11.45000E-03,-598.11552E-03,-5.41956772E+00
-11.40000E-03,-598.11552E-03,-5.43042199E+00
-11.35000E-03,-598.11552E-03,-5.43886420E+00
-11.30000E-03,-598.11552E-03,-5.46901496E+00
-11.25000E-03,-620.72858E-03,-5.48831144E+00
-11.20000E-03,-638.31652E-03,-5.48831144E+00
-11.15000E-03,-638.31652E-03,-5.48831144E+00
-11.10000E-03,-600.62808E-03,-5.50760792E+00
-11.05000E-03,-660.92959E-03,-5.51605013E+00
-11.00000E-03,-678.51753E-03,-5.52690440E+00
-10.95000E-03,-638.31652E-03,-5.53534662E+00
-10.90000E-03,-638.31652E-03,-5.52690440E+00
-10.85000E-03,-660.92959E-03,-5.53534662E+00
-10.80000E-03,-640.82909E-03,-5.54620089E+00
-10.75000E-03,-698.61803E-03,-5.57393958E+00
-10.70000E-03,-678.51753E-03,-5.56549737E+00
-10.65000E-03,-678.51753E-03,-5.58479385E+00
-10.60000E-03,-678.51753E-03,-5.54620089E+00
-10.55000E-03,-678.51753E-03,-5.57514561E+00
-10.50000E-03,-718.71853E-03,-5.58479385E+00
-10.45000E-03,-698.61803E-03,-5.58479385E+00
-10.40000E-03,-718.71853E-03,-5.58479385E+00
-10.35000E-03,-698.61803E-03,-5.58479385E+00
-10.30000E-03,-718.71853E-03,-5.56549737E+00
-10.25000E-03,-701.13059E-03,-5.56549737E+00
-10.20000E-03,-721.23110E-03,-5.56549737E+00
-10.15000E-03,-701.13059E-03,-5.56549737E+00
-10.10000E-03,-799.12054E-03,-5.56549737E+00
-10.05000E-03,-738.81903E-03,-5.57514561E+00
-10.00000E-03,-758.91954E-03,-5.54620089E+00
-9.95000E-03,-741.33160E-03,-5.55464310E+00
-9.90000E-03,-761.43210E-03,-5.52690440E+00
-9.85000E-03,-758.91954E-03,-5.51725616E+00
-9.80000E-03,-758.91954E-03,-5.52569837E+00
-9.75000E-03,-758.91954E-03,-5.50760792E+00
-9.70000E-03,-799.12054E-03,-5.50760792E+00
-9.65000E-03,-781.53260E-03,-5.47745717E+00
-9.60000E-03,-801.63310E-03,-5.46901496E+00
-9.55000E-03,-799.12054E-03,-5.43886420E+00
-9.50000E-03,-761.43210E-03,-5.39182903E+00
-9.45000E-03,-799.12054E-03,-5.41956772E+00
-9.40000E-03,-799.12054E-03,-5.37253255E+00
-9.35000E-03,-839.32155E-03,-5.37253255E+00
-9.30000E-03,-799.12054E-03,-5.31464310E+00
-9.25000E-03,-821.73361E-03,-5.28449235E+00
-9.20000E-03,-839.32155E-03,-5.25554762E+00
-9.15000E-03,-839.32155E-03,-5.22660290E+00
-9.10000E-03,-839.32155E-03,-5.17836169E+00
-9.05000E-03,-839.32155E-03,-5.13012049E+00
-9.00000E-03,-839.32155E-03,-5.08187928E+00
-8.95000E-03,-839.32155E-03,-5.02519587E+00
-8.90000E-03,-839.32155E-03,-4.96730642E+00
-8.85000E-03,-839.32155E-03,-4.92871346E+00
